PERIODO	COLE_COD_DANE	COLE_INST_NOMBRE	COLE_CODMPIO_COLEGIO	COLE_MPIO_MUNICIPIO	COLE_COD_DEPTO	COLE_DEPTO_COLEGIO	COLE_NATURALEZA	COLE_GRADO	COLE_CALENDARIO_COLEGIO	COLE_GENEROPOBLACION	MATRICULADOS_ULTIMOS_3	EVALUADOS_ULTIMOS_3	INDICE_MATEMATICAS	INDICE_C_NATURALES	INDICE_SOCIALES_CIUDADANAS	INDICE_LECTURA_CRITICA	INDICE_INGLES	INDICE_TOTAL	COLE_CATEGORIA
20182	352001006740	COLEGIO BACHILLERATO COLSUP	52001	PASTO	52	NARIÑO	NO OFICIAL	26	A	MI	269	226	0,6042	0,6282	0,5998	0,6522	0,6049	0,6199	D
20182	305001025185	COL BASICO CAMINO DE PAZ	5001	MEDELLÍN	5	ANTIOQUIA	NO OFICIAL	11	A	MI	85	82	0,6275	0,6425	0,6465	0,6917	0,6424	0,6513	C
20182	425175032658	LICEO MIXTO CAMPESTRE	25175	CHÍA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	15	15	0,7447	0,749	0,7393	0,745	0,6832	0,7398	A
20182	223574000334	INSTITUCION EDUCATIVA  EL PLANCHÓN	23574	PUERTO ESCONDIDO	23	CORDOBA	OFICIAL	11	A	MI	77	77	0,6587	0,7094	0,6653	0,7026	0,7084	0,6859	B
20182	376834004933	ACADEMIA GENERAL CARLOS JULIO GIL COLORADO	76834	TULUÁ	76	VALLE	NO OFICIAL	11	A	MI	66	66	0,7531	0,7602	0,7512	0,7813	0,7764	0,7626	A
20182	325754001441	 INSTITUCION EDUCATIVA GIMNASIO SANTO DOMINGO DE LA JUVENTUD EU	25754	SOACHA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	127	121	0,711	0,708	0,6818	0,7255	0,7015	0,7062	B
20182	370001039395	CENTRO EDUCATIVO LICEO PANAMERICANO	70001	SINCELEJO	70	SUCRE	NO OFICIAL	11	A	MI	200	199	0,7966	0,7988	0,7899	0,8131	0,8006	0,7997	A+
20182	311001108137	COLEGIO FUNDACIÓN NUEVA GRANADA	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	91	90	0,7393	0,7216	0,7119	0,7508	0,7898	0,7354	A
20182	213688001882	INSTITUCION EDUCATIVA SAN LUCAS	13688	SANTA ROSA DEL SUR	13	BOLIVAR	OFICIAL	11	A	MI	25	23	0,7444	0,7162	0,6358	0,723	0,6926	0,7039	B
20182	311001096309	LIC MARIA NELL                                                                                      	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	46	45	0,7777	0,7733	0,773	0,7897	0,7905	0,7794	A+
20182	150001004583	INSTITUCIÓN EDUCATIVA SEIS DE ABRIL	50001	VILLAVICENCIO	50	META	OFICIAL	11	A	MI	74	72	0,6672	0,6899	0,6496	0,7101	0,6459	0,6766	B
20182	150001004583	INSTITUCIÓN EDUCATIVA SEIS DE ABRIL	50001	VILLAVICENCIO	50	META	OFICIAL	26	A	MI	55	48	0,5473	0,5943	0,5619	0,6053	0,5563	0,5756	D
20182	108758077913	INSTITUCION EDUCATIVA TECNICA INDUSTRIAL JOSE CASTILLO BOLIVAR	8758	SOLEDAD	8	ATLANTICO	OFICIAL	11	A	MI	182	163	0,5646	0,607	0,5768	0,6267	0,6047	0,5946	D
20182	425740000498	LICEO CRISTIANO KYRIOS	25740	SIBATÉ	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	9	9	0,6889	0,681	0,6743	0,7257	0,6442	0,6887	B
20182	263690000084	BOQUIA	63690	SALENTO	63	QUINDIO	OFICIAL	11	A	MI	34	34	0,6973	0,6765	0,6623	0,7064	0,6942	0,6863	B
20182	227006000112	IE SAGRADO CORAZON JESUS	27006	ACANDÍ	27	CHOCO	OFICIAL	11	A	MI	43	38	0,4935	0,5418	0,5273	0,6089	0,5345	0,5422	D
20182	441524001183	COLEGIO COMFAMILIAR LOS LAGOS	41524	PALERMO	41	HUILA	NO OFICIAL	11	A	MI	165	165	0,8165	0,7888	0,7885	0,8098	0,8112	0,8017	A+
20182	311001104832	COLEGIO FRANCISCO I	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	62	62	0,7295	0,755	0,7181	0,7356	0,7446	0,7353	A
20182	170001003758	INSTITUCION EDUCATIVA ROGELIO RODRIGUEZ SEVERICHE	70001	SINCELEJO	70	SUCRE	OFICIAL	11	A	MI	93	89	0,6137	0,6681	0,6216	0,6828	0,6184	0,6444	C
20182	315176001004	GIMNASIO CAMPESTRE EL BOSQUE	15176	CHIQUINQUIRÁ	15	BOYACA	NO OFICIAL	11	A	MI	17	16	0,7212	0,7286	0,728	0,7255	0,7604	0,7285	A
20182	254520000188	CENT EDUC RUR LOS GUAYABALES	54520	PAMPLONITA	54	NORTE SANTANDER	OFICIAL	11	A	MI	38	38	0,6865	0,7233	0,6573	0,6932	0,6562	0,6875	B
20182	368081003669	CECOVE	68081	BARRANCABERMEJA	68	SANTANDER	NO OFICIAL	26	A	MI	133	112	0,5845	0,5947	0,5933	0,653	0,6162	0,6071	D
20182	354001012351	INSTITUCION EDUCATIVA FRANCELENA NAVA CORREA	54001	CÚCUTA	54	NORTE SANTANDER	NO OFICIAL	11	A	MI	52	52	0,7306	0,7254	0,6668	0,7377	0,7068	0,7145	B
20182	219392000102	INSTITUCION EDUCATIVA TECNICO AGROAMBIENTAL EL MORAL	19392	LA SIERRA	19	CAUCA	OFICIAL	11	A	MI	14	14	0,6236	0,6726	0,6264	0,6438	0,6008	0,6385	C
20182	311001090718	INST LABERINTO DE LA CULTURA	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	22	21	0,7233	0,7399	0,71	0,7397	0,7099	0,7268	A
20182	220250006128	I.E. VALENTIN MANJARREZ	20250	EL PASO	20	CESAR	OFICIAL	11	A	MI	119	110	0,6253	0,6498	0,5866	0,6607	0,6174	0,6296	C
20182	476520007127	INSTITUTO TECNICO COMERCIAL JUAN PABLO II	76520	PALMIRA	76	VALLE	NO OFICIAL	11	A	MI	49	46	0,6857	0,6912	0,6712	0,7142	0,6719	0,6891	B
20182	268190000101	INSTITUCIÓN EDUCATIVA LA PERDIDA ALTA	68190	CIMITARRA	68	SANTANDER	OFICIAL	11	A	MI	14	13	0,5792	0,593	0,5854	0,6293	0,5937	0,5965	D
20182	283247000391	I.E. R.  BERLIN	18247	EL DONCELLO	18	CAQUETA	OFICIAL	11	A	MI	15	13	0,6757	0,6586	0,6716	0,6697	0,5705	0,6613	C
20182	254800000582	INSTITUCION EDUCATIVA EL ASERRIO	54800	TEORAMA	54	NORTE SANTANDER	OFICIAL	11	A	F	27	25	0,526	0,5846	0,5578	0,6135	0,5754	0,5708	D
20182	376109008290	COLEGIO TECNICO EN SISTEMAS PUERTO DEL MAR	76109	BUENAVENTURA	76	VALLE	NO OFICIAL	11	A	MI	43	38	0,5492	0,566	0,5713	0,6353	0,5687	0,5795	D
20182	368547001947	COLEGIO CENTRO PEDAGOGICO LA CANDELARIA	68547	PIEDECUESTA	68	SANTANDER	NO OFICIAL	11	A	MI	26	24	0,6776	0,6929	0,6725	0,6992	0,7323	0,6891	B
20182	105079000015	I. E. MANUEL JOSE CAICEDO	5079	BARBOSA	5	ANTIOQUIA	OFICIAL	11	A	MI	152	140	0,688	0,6788	0,6879	0,7236	0,6603	0,692	B
20182	344078001422	GIMNACIO BILINGÜE MODERNO	44078	BARRANCAS	44	LA GUAJIRA	NO OFICIAL	11	A	MI	26	26	0,6678	0,6718	0,6844	0,7066	0,7362	0,6868	B
20182	205154000896	I. E. MARGENTO	5154	CAUCASIA	5	ANTIOQUIA	OFICIAL	11	A	MI	30	29	0,5918	0,6078	0,5896	0,6115	0,5764	0,5983	D
20182	252687000179	INSTITUCION EDUCATIVA VALPARAISO BAJO	52687	SAN LORENZO	52	NARIÑO	OFICIAL	11	A	MI	18	18	0,6741	0,7095	0,659	0,6709	0,6455	0,6758	B
20182	305088000019	I.E. PAULINA (C.E. PAULINA)	5088	BELLO	5	ANTIOQUIA	NO OFICIAL	11	A	MI	22	20	0,6787	0,6297	0,6471	0,7337	0,7166	0,6757	B
20182	313001029337	COLEGIO GORETTI	13001	CARTAGENA DE INDIAS	13	BOLIVAR	NO OFICIAL	11	A	MI	72	65	0,6794	0,7162	0,7312	0,7412	0,7428	0,719	B
20182	385010001194	GIMNASIO SAN FRANCISCO DE ASIS	85010	AGUAZUL	85	CASANARE	NO OFICIAL	11	A	MI	39	39	0,8115	0,7994	0,7815	0,8049	0,802	0,7996	A+
20182	147001053567	I.E. DE LA PAZ	47001	SANTA MARTA	47	MAGDALENA	OFICIAL	11	A	MI	240	215	0,6116	0,6089	0,6072	0,6765	0,6736	0,6297	C
20182	308001009863	INSTITUCION EDUCATIVA DISTRITAL LAS MERCEDES SAN PABLO	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	174	172	0,7047	0,6788	0,6764	0,7219	0,6935	0,6953	B
20182	223500000782	INSTITUCION EDUCATIVA PERPETUO SOCORRO	23500	MOÑITOS	23	CORDOBA	OFICIAL	11	A	MI	48	48	0,5988	0,6421	0,5995	0,6462	0,6091	0,6207	C
20182	223500000413	INSTITUCION EDUCATIVA  NARANJAL	23500	MOÑITOS	23	CORDOBA	OFICIAL	11	A	MI	50	49	0,5888	0,6273	0,6035	0,6365	0,601	0,613	D
20182	227205000156	CE SANTA BARBARA	27580	RÍO IRÓ	27	CHOCO	OFICIAL	11	A	MI	23	23	0,429	0,5097	0,512	0,5647	0,5216	0,5052	D
20182	273870000193	INSTITUCION EDUCATIVA YARUMAL	73870	VILLAHERMOSA	73	TOLIMA	OFICIAL	11	A	MI	26	26	0,679	0,6641	0,687	0,6855	0,6601	0,6775	B
20182	254001003323	INSTITUCION EDUCATIVA EL RODEO	54001	CÚCUTA	54	NORTE SANTANDER	OFICIAL	11	A	MI	146	144	0,7342	0,7212	0,6616	0,7219	0,6661	0,7064	B
20182	323182001477	LICEO CAMPESTRE JEAN PIAGET	23182	CHINÚ	23	CORDOBA	NO OFICIAL	11	A	MI	70	66	0,8381	0,8107	0,7992	0,8057	0,8022	0,8126	A+
20182	220787000894	I.E. SITIO NUEVO	20787	TAMALAMEQUE	20	CESAR	OFICIAL	11	A	MI	28	24	0,4989	0,5069	0,5457	0,599	0,5292	0,537	D
20182	325754005099	LICEO DIRIGENTES DEL FUTURO	25754	SOACHA	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	85	80	0,7982	0,7875	0,7764	0,7868	0,8046	0,7886	A+
20182	315322000228	COL EDUARDO MENDOZA VARELA	15322	GUATEQUE	15	BOYACA	NO OFICIAL	11	A	MI	19	19	0,6589	0,7069	0,6592	0,6912	0,6831	0,6793	B
20182	268464000308	INSTITUCIÓN EDUCATIVA PITIGUAO	68464	MOGOTES	68	SANTANDER	OFICIAL	11	A	MI	37	37	0,6699	0,6647	0,6688	0,7095	0,618	0,6736	B
20182	325817000246	COLEGIO SAN PAULO TOCANCIPA SAS                                               	25817	TOCANCIPÁ	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	81	76	0,7579	0,7569	0,7261	0,7587	0,8176	0,7551	A
20182	173001008945	INST EDUC RAICES DEL FUTURO	73001	IBAGUÉ	73	TOLIMA	OFICIAL	11	A	MI	181	173	0,6737	0,6791	0,6455	0,6919	0,6461	0,6705	B
20182	297001001836	I.E.D. DE MANDI	97001	MITÚ	97	VAUPES	OFICIAL	11	A	MI	41	38	0,48	0,5699	0,4986	0,5549	0,5963	0,5313	D
20182	113001029851	I. E. JORGE ARTEL	13001	CARTAGENA DE INDIAS	13	BOLIVAR	NO OFICIAL	11	A	MI	118	113	0,6293	0,635	0,5894	0,6457	0,5855	0,6219	C
20182	211102000995	COLEGIO BOSANOVA (IED)	11001	BOGOTÁ D.C.	11	BOGOTA	OFICIAL	11	A	MI	312	294	0,6732	0,6851	0,6724	0,7032	0,6908	0,684	B
20182	254874000568	INSTITUTO TECNICO PATIOS CENTRO 2	54405	LOS PATIOS	54	NORTE SANTANDER	OFICIAL	11	A	MI	456	452	0,7043	0,712	0,6814	0,7249	0,6747	0,7033	B
20182	350001001559	COLEGIO NUESTRA SE¿ORA DE FATIMA-PONAL	50001	VILLAVICENCIO	50	META	OFICIAL	11	A	MI	118	116	0,7906	0,7865	0,7813	0,7906	0,789	0,7874	A+
20182	225148001571	INSTITUCION EDUCATIVA DEPARTAMENTAL NOVILLERO	25148	CAPARRAPÍ	25	CUNDINAMARCA	OFICIAL	11	A	MI	34	30	0,6524	0,6809	0,6485	0,6701	0,593	0,6576	C
20182	127073000041	IE NUESTRA SEÑORA DE LA CANDELARIA	27073	BAGADÓ	27	CHOCO	OFICIAL	11	A	MI	91	87	0,535	0,5261	0,5331	0,5849	0,6908	0,556	D
20182	168001001483	I E CLUB UNION	68001	BUCARAMANGA	68	SANTANDER	OFICIAL	11	A	MI	99	98	0,6924	0,7033	0,6442	0,6855	0,6437	0,6784	B
20182	220001067435	I.E. PATILLAL	20001	VALLEDUPAR	20	CESAR	OFICIAL	11	A	MI	109	109	0,6952	0,6981	0,678	0,7071	0,7487	0,6988	B
20182	141001060441	CLARETIANO GUSTAVO TORRES PARRA	41001	NEIVA	41	HUILA	OFICIAL	11	A	MI	232	228	0,861	0,8419	0,8278	0,8376	0,8216	0,8405	A+
20182	213430002949	INST EDUC TEC AGROP CALIXTO DIAZ PALENCIA	13430	MAGANGUÉ	13	BOLIVAR	OFICIAL	11	A	MI	86	86	0,6323	0,6364	0,6225	0,6731	0,6067	0,6384	C
20182	276233000260	IE SANTA TERESITA DEL NIÑO JESUS	76233	DAGUA	76	VALLE	OFICIAL	11	A	MI	107	105	0,6282	0,6576	0,6322	0,7034	0,6294	0,6534	C
20182	308433075883	I.E. TÉCNICA JESÚS DE NAZARETH	8433	MALAMBO	8	ATLANTICO	NO OFICIAL	11	A	MI	36	33	0,6346	0,6545	0,616	0,6815	0,636	0,6458	C
20182	223555001435	IE PALMASORIANA	23555	PLANETA RICA	23	CORDOBA	OFICIAL	11	A	MI	49	45	0,6112	0,6485	0,5806	0,6453	0,5948	0,6194	D
20182	105353000051	I. E. AURA MARIA VALENCIA	5353	HISPANIA	5	ANTIOQUIA	OFICIAL	11	A	MI	111	110	0,7134	0,7168	0,6973	0,7299	0,6833	0,712	B
20182	225662000339	INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL SAN NICOLAS	25662	SAN JUAN DE RIOSECO	25	CUNDINAMARCA	OFICIAL	11	A	MI	65	60	0,5935	0,6416	0,5906	0,6386	0,607	0,6154	D
20182	308758001134	INSTITUCION EDUCATIVA VISTA HERMOSA DE SOLEDAD	8758	SOLEDAD	8	ATLANTICO	OFICIAL	11	A	MI	184	177	0,6872	0,7034	0,6862	0,7344	0,6917	0,702	B
20182	170742000080	INST EDUC ANTONIA SANTOS	70742	SAN LUIS DE SINCÉ	70	SUCRE	OFICIAL	11	A	MI	317	304	0,6981	0,7221	0,6652	0,723	0,6923	0,7013	B
20182	225572000470	INSTITUCION EDUCATIVA DEPARTAMENTAL PUERTO LIBRE	25572	PUERTO SALGAR	25	CUNDINAMARCA	OFICIAL	11	A	MI	27	25	0,5772	0,6194	0,5721	0,6304	0,6185	0,6012	D
20182	285001001650	IE DIVINO SALVADOR	85001	YOPAL	85	CASANARE	OFICIAL	11	A	MI	40	40	0,6337	0,6823	0,6247	0,6553	0,677	0,6511	C
20182	285001001650	IE DIVINO SALVADOR	85001	YOPAL	85	CASANARE	OFICIAL	26	A	MI	62	52	0,5108	0,5524	0,5252	0,5578	0,5445	0,5372	D
20182	219212000185	INSTITUCION EDUCATIVA LAS GUACAS	19212	CORINTO	19	CAUCA	OFICIAL	11	A	MI	31	31	0,6729	0,6782	0,6673	0,6918	0,676	0,6774	B
20182	219397000399	INSTITUCION EDUCATIVA NUESTRA SENORA DE LA CANDELARIA	19397	LA VEGA	19	CAUCA	OFICIAL	11	A	MI	19	18	0,5651	0,6187	0,5764	0,6135	0,5849	0,5928	D
20182	286001000277	I.E.R. SIMON BOLIVAR	86001	MOCOA	86	PUTUMAYO	OFICIAL	11	A	MI	68	67	0,7506	0,7491	0,6959	0,729	0,678	0,7271	A
20182	252215000469	INSTITUCION EDUCATIVA SANTANDER	52215	CÓRDOBA	52	NARIÑO	OFICIAL	11	A	MI	58	55	0,657	0,6845	0,6506	0,6704	0,6322	0,6631	C
20182	219100002789	INSTITUCION EDUCATIVA AGRICOLA ALEJANDRO GOMEZ	19100	BOLÍVAR	19	CAUCA	OFICIAL	11	A	MI	49	49	0,6163	0,6333	0,6063	0,6493	0,6161	0,6256	C
20182	176834000106	INSTITUCION EDUCATIVA MODERNA DE TULUA	76834	TULUÁ	76	VALLE	OFICIAL	11	A	MI	545	530	0,6315	0,6566	0,6331	0,6867	0,6261	0,65	C
20182	108433001139	INSTITUCION EDUCATIVA EL CONCORDE	8433	MALAMBO	8	ATLANTICO	OFICIAL	11	A	MI	239	231	0,6623	0,6853	0,6391	0,6742	0,6237	0,662	C
20182	223807001981	IE SAN CLEMENTE	23807	TIERRALTA	23	CORDOBA	OFICIAL	11	A	MI	179	173	0,621	0,6558	0,6214	0,6668	0,5902	0,6373	C
20182	227001018200	IE TECNICA ANTONIO RICAURTE	27001	QUIBDÓ	27	CHOCO	OFICIAL	11	A	MI	132	125	0,5519	0,5635	0,5549	0,6094	0,579	0,5706	D
20182	173411000941	INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LOURDES	73411	LÍBANO	73	TOLIMA	OFICIAL	11	A	MI	178	166	0,7569	0,7407	0,7454	0,7679	0,7596	0,7533	A
20182	276111000102	IE EL PLACER	76111	GUADALAJARA DE BUGA	76	VALLE	OFICIAL	11	A	MI	21	19	0,5889	0,6654	0,6386	0,6611	0,6072	0,6361	C
20182	250313000369	IE AGRICOLA LA HOLANDA	50313	GRANADA	50	META	OFICIAL	11	A	MI	233	229	0,7037	0,7065	0,6827	0,7175	0,6648	0,6997	B
20182	313001028985	COLEGIO DIOS ES AMOR -SEDE CARTAGENA	13001	CARTAGENA DE INDIAS	13	BOLIVAR	NO OFICIAL	11	A	MI	202	193	0,5852	0,6102	0,5922	0,6574	0,5945	0,6099	D
20182	168001002579	IE SAN JOSE DE LA SALLE	68001	BUCARAMANGA	68	SANTANDER	OFICIAL	11	A	MI	240	237	0,8563	0,839	0,829	0,8364	0,8456	0,8406	A+
20182	168780000013	COLEGIO INTEGRADO CAMACHO CARRE¿O	68780	SURATÁ	68	SANTANDER	OFICIAL	11	A	MI	35	34	0,8655	0,825	0,7639	0,7658	0,7358	0,7997	A+
20182	268615002146	COLEGIO CARLOS JULIO GARCIA	68615	RIONEGRO	68	SANTANDER	OFICIAL	11	A	MI	69	67	0,5871	0,609	0,564	0,6277	0,5751	0,5953	D
20182	186568000559	IE CIUDAD DE ASIS	86568	PUERTO ASÍS	86	PUTUMAYO	OFICIAL	11	A	MI	269	264	0,7795	0,7948	0,7727	0,7803	0,7951	0,7828	A+
20182	208638000075	INSTITUCION EDUCATIVA SAN PEDRO CLAVER DE CASCAJAL	8638	SABANALARGA	8	ATLANTICO	OFICIAL	11	A	MI	132	129	0,5328	0,5776	0,5242	0,5772	0,594	0,5561	D
20182	308758076533	COLEGIO JESUS MISERICORDIOSO	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	52	50	0,7312	0,7532	0,7272	0,7446	0,6884	0,7352	A
20182	113001028927	INSTITUCION EDUCATIVA CIUDADELA 2000	13001	CARTAGENA DE INDIAS	13	BOLIVAR	OFICIAL	11	A	MI	350	343	0,6311	0,6532	0,6359	0,6836	0,6145	0,6482	C
20182	225823000458	INSTITUCION EDUCATIVARURAL DPTAL SAN ANTONIO DE AGUILERA	25823	TOPAIPÍ	25	CUNDINAMARCA	OFICIAL	11	A	MI	68	66	0,6421	0,6705	0,6289	0,6711	0,6127	0,65	C
20182	344001000404	INSTITUCION EDUCATIVA DIVINA PASTORA	44001	RIOHACHA	44	LA GUAJIRA	OFICIAL	11	A	MI	588	574	0,7122	0,7188	0,6969	0,739	0,6823	0,7141	B
20182	108001079285	I.E.D. JOSE RAIMUNDO SOJO	8001	BARRANQUILLA	8	ATLANTICO	NO OFICIAL	11	A	MI	103	95	0,5962	0,6337	0,5839	0,6509	0,6214	0,6166	D
20182	215861000121	IE SAN ANTONIO DE PADUA	15861	VENTAQUEMADA	15	BOYACA	OFICIAL	11	A	MI	41	40	0,7377	0,7309	0,6913	0,729	0,7068	0,721	A
20182	108001018421	INSTITUCION EDUCATIVA DISTRITAL LOS LAURELES	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	161	159	0,6809	0,6686	0,6433	0,6975	0,6744	0,6727	B
20182	170717000059	I.E. SANTA ROSA DE LIMA	70717	SAN PEDRO	70	SUCRE	OFICIAL	11	A	MI	160	156	0,6719	0,6982	0,6612	0,7013	0,6379	0,6797	B
20182	252687000896	INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN GERARDO	52687	SAN LORENZO	52	NARIÑO	OFICIAL	11	A	MI	75	73	0,6906	0,6958	0,6668	0,7011	0,6653	0,6868	B
20182	219100001821	INST EDUC ANDINO SAN LORENZO	19100	BOLÍVAR	19	CAUCA	OFICIAL	11	A	MI	128	125	0,6332	0,648	0,6541	0,6779	0,6161	0,6505	C
20182	219693000621	I.E.A. VALENCIA	19693	SAN SEBASTIÁN	19	CAUCA	OFICIAL	11	A	MI	19	19	0,6107	0,6722	0,5841	0,6434	0,6322	0,6279	C
20182	113688010909	INSTITUCION EDUCATIVA TECNICO COMERCIAL MARIA INMACULADA	13688	SANTA ROSA DEL SUR	13	BOLIVAR	OFICIAL	11	A	MI	167	162	0,7402	0,7124	0,7205	0,7546	0,7275	0,7316	A
20182	125535000023	INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR NUESTRA SEÑORA DE LA ENCARNACION	25535	PASCA	25	CUNDINAMARCA	OFICIAL	11	A	MI	330	327	0,7361	0,7297	0,73	0,7443	0,6957	0,732	A
20182	354001011167	CORPORACION COLEGIO REPUBLICA DEL NIÑO  CORPORENI	54001	CÚCUTA	54	NORTE SANTANDER	NO OFICIAL	11	A	MI	29	29	0,6796	0,6687	0,6584	0,6945	0,6871	0,6762	B
20182	217380000244	INSTITUCION EDUCATIVA PURNIO	17380	LA DORADA	17	CALDAS	OFICIAL	11	A	MI	36	35	0,6288	0,6491	0,6247	0,6579	0,6145	0,6382	C
20182	227660000628	IE NORMAL SUPERIOR LA INMACULADA DE LA ITALIA	27660	SAN JOSÉ DEL PALMAR	27	CHOCO	OFICIAL	11	A	MI	41	41	0,6044	0,6113	0,648	0,6734	0,6437	0,635	C
20182	308758004044	INSTITUCION EDUCATIVA TECNICA LOS COLOMBIANOS	8758	SOLEDAD	8	ATLANTICO	NO OFICIAL	11	A	MI	127	125	0,6266	0,6432	0,6365	0,6811	0,6287	0,6454	C
20182	219130001337	I.E. AGROPECUARIA NUESTRA SEÑORA DEL CARMEN	19130	CAJIBÍO	19	CAUCA	OFICIAL	11	A	MI	68	68	0,668	0,6783	0,6309	0,6844	0,6797	0,6665	C
20182	144847001129	INSTITUCION EDUCATIVA NORMAL SUPERIOR INDIGENA	44847	URIBIA	44	LA GUAJIRA	OFICIAL	11	A	MI	277	267	0,6297	0,6041	0,618	0,6704	0,6036	0,6285	C
20182	323001008970	CENTRO EDUCATIVO ASODESI	23001	MONTERÍA	23	CORDOBA	NO OFICIAL	11	A	MI	97	96	0,8025	0,8169	0,7969	0,803	0,7861	0,8034	A+
20182	123001000475	INSTITUCION EDUCATIVA SANTA MARIA GORETTY	23001	MONTERÍA	23	CORDOBA	OFICIAL	11	A	MI	352	351	0,7369	0,7449	0,7447	0,7698	0,7153	0,7465	A
20182	170670000071	I.E. MILLAN VARGAS	70670	SAMPUÉS	70	SUCRE	OFICIAL	11	A	MI	252	240	0,6732	0,6966	0,6578	0,6976	0,6871	0,6817	B
20182	297001001551	I.E.D. TRINIDAD TIQUIÉ	97001	MITÚ	97	VAUPES	OFICIAL	11	A	MI	28	24	0,4869	0,5569	0,5067	0,5218	0,5317	0,5191	D
20182	205490000161	I. E. R. PUEBLO NUEVO	5490	NECOCLÍ	5	ANTIOQUIA	OFICIAL	11	A	MI	90	85	0,5614	0,5878	0,5579	0,6212	0,5554	0,58	D
20182	376109012254	COLEGIO MILITAR TECNICO ALMIRANTE TONO	76109	BUENAVENTURA	76	VALLE	NO OFICIAL	11	A	MI	12	11	0,6126	0,5951	0,6666	0,6855	0,6779	0,6429	C
20182	319001002585	FUNDACION GIMNASIO MODERNO DEL CAUCA	19001	POPAYÁN	19	CAUCA	NO OFICIAL	11	A	MI	58	55	0,7884	0,7963	0,775	0,7865	0,8122	0,7885	A+
20182	247245000184	INSTITUCION EDUCATIVA DEPARTAMENTAL ELECTO CALIZ MARTINEZ	47245	EL BANCO	47	MAGDALENA	OFICIAL	11	A	MI	65	65	0,596	0,6223	0,5916	0,6446	0,558	0,6093	D
20182	373001010892	COL DE BACHILLERATO ACADEMICO  ROSARISTA	73001	IBAGUÉ	73	TOLIMA	NO OFICIAL	11	A	MI	52	49	0,757	0,7653	0,784	0,7925	0,7721	0,7745	A+
20182	215104000092	I.E. SAN ISIDRO	15104	BOYACÁ	15	BOYACA	OFICIAL	11	A	MI	62	61	0,6803	0,7007	0,6541	0,6825	0,6251	0,6752	B
20182	425769060643	LICEO CAMPESTRE THOMAS DE IRIARTE	25769	SUBACHOQUE	25	CUNDINAMARCA	NO OFICIAL	11	A	MI	113	106	0,8821	0,8583	0,8491	0,8569	0,9201	0,8661	A+
20182	327361001515	IE GUSTAVO POSADA	27361	ISTMINA	27	CHOCO	OFICIAL	11	A	MI	169	160	0,5411	0,5718	0,5547	0,6044	0,5644	0,5677	D
20182	244847001689	INSTITUCI¿N ETNOEDUCATIVA INTEGRAL RURAL INTERNADO DE SIAPANA	44847	URIBIA	44	LA GUAJIRA	OFICIAL	11	A	MI	113	97	0,4885	0,5307	0,4683	0,5164	0,5081	0,5015	D
20182	108001008256	INSTITUCION EDUCATIVA DISTRITAL JOSE ANTONIO GALAN	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	211	199	0,667	0,6653	0,6697	0,714	0,6823	0,6792	B
20182	123001007372	LICEO JUAN MANUEL MENDEZ BECHARA	23001	MONTERÍA	23	CORDOBA	NO OFICIAL	11	A	MI	45	42	0,6889	0,6842	0,7181	0,7268	0,7149	0,7053	B
20182	311001106428	LIC AMERICANO MI GRAN CASA AZUL	11001	BOGOTÁ D.C.	11	BOGOTA	NO OFICIAL	11	A	MI	102	99	0,7981	0,8026	0,7976	0,8171	0,8885	0,8104	A+
20182	227001000335	IE NUESTRA SEÑORA DE LAS MERCEDES	27600	RÍO QUITO	27	CHOCO	OFICIAL	11	A	MI	134	115	0,4772	0,5059	0,5022	0,5396	0,5279	0,5079	D
20182	125841000215	INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO DE ORIENTE	25841	UBAQUE	25	CUNDINAMARCA	OFICIAL	11	A	MI	215	212	0,705	0,7149	0,6787	0,704	0,6586	0,6974	B
20182	108137000038	INSTITUCION EDUCATIVA TECNICA COMERCIAL LA INMACULADA	8137	CAMPO DE LA CRUZ	8	ATLANTICO	OFICIAL	11	A	MI	191	187	0,6167	0,6242	0,618	0,6658	0,6189	0,6302	C
20182	108001003874	INSTITUCION EDUCATIVA DISTRITAL CULTURAL LAS MALVINAS	8001	BARRANQUILLA	8	ATLANTICO	OFICIAL	11	A	MI	122	111	0,6006	0,6289	0,5819	0,6418	0,6148	0,6134	D
